x, y, th, stamp, 
-1.999882567496929, -0.5000010954314993, 2.589391066335849e-05, 995453000000, 
-1.9998825575169588, -0.500001095446351, 2.5894843752800372e-05, 995487000000, 
-1.9998825740000714, -0.5000010953487645, 2.5895498620343733e-05, 995521000000, 
-1.9998825823984463, -0.500001095449037, 2.5896202945900195e-05, 995555000000, 
-1.9998825885112992, -0.5000010954417657, 2.5896988882737805e-05, 995589000000, 
-1.9998825843568513, -0.5000010954104209, 2.5897919089265092e-05, 995623000000, 
-1.9998825699175597, -0.5000010953476471, 2.5898914515119982e-05, 995657000000, 
-1.9998825495812946, -0.5000010954702641, 2.589996235429332e-05, 995691000000, 
-1.999882554188316, -0.5000010953933305, 2.5900819342584562e-05, 995725000000, 
-1.9998825667874576, -0.500001095470576, 2.590148149852776e-05, 995759000000, 
-1.9998825749424762, -0.5000010954970265, 2.590224422782937e-05, 995793000000, 
-1.9998825895385586, -0.5000010954850523, 2.590290149092031e-05, 995827000000, 
-1.9998825959015798, -0.500001095478037, 2.590369109744747e-05, 995861000000, 
-1.9998825919816758, -0.5000010954461895, 2.5904602252391923e-05, 995895000000, 
-1.99988257777709, -0.5000010953829738, 2.5905595096612095e-05, 995929000000, 
-1.9998825528355162, -0.5000010954482806, 2.5906699347388955e-05, 995963000000, 
-1.9998825298217164, -0.5000010955042026, 2.5907766614708686e-05, 995997000000, 
-1.9998825170600223, -0.5000010955041428, 2.5908803215338774e-05, 996031000000, 
-1.9998825254953911, -0.5000010954588745, 2.5909498362684537e-05, 996065000000, 
-1.9998825330328458, -0.5000010955145406, 2.5910222650623057e-05, 996099000000, 
-1.9998825532466071, -0.5000010954131767, 2.5910911691286204e-05, 996133000000, 
-1.9998825619575622, -0.5000010955279406, 2.5911656631546875e-05, 996167000000, 
-1.9998825648419827, -0.5000010955251726, 2.591242907387803e-05, 996201000000, 
-1.99988256280576, -0.5000010955211367, 2.5913326109243875e-05, 996235000000, 
-1.9998825517749343, -0.5000010954983193, 2.5914299223600602e-05, 996269000000, 
-1.99988253049428, -0.5000010954472082, 2.5915343228022503e-05, 996303000000, 
-1.999882501905192, -0.5000010955312465, 2.591650049463045e-05, 996337000000, 
-1.99988250151832, -0.500001095423337, 2.5917387268689166e-05, 996371000000, 
-1.999882504478392, -0.500001095536961, 2.5918135662127807e-05, 996405000000, 
-1.9998825149892177, -0.500001095553627, 2.591888265614035e-05, 996439000000, 
-1.9998825388109798, -0.5000010955358553, 2.591950383903219e-05, 996473000000, 
-1.9998825510874674, -0.5000010954466992, 2.5920192086038416e-05, 996507000000, 
-1.9998825524277675, -0.5000010955214358, 2.592103600433013e-05, 996541000000, 
-1.9998825451492301, -0.5000010955670726, 2.5921966764740604e-05, 996575000000, 
-1.999882533345852, -0.5000010955610672, 2.5922910114455286e-05, 996609000000, 
-1.9998825151476443, -0.5000010955452076, 2.5923932761219553e-05, 996643000000, 
-1.9998824925171361, -0.500001095496579, 2.5925046802286385e-05, 996677000000, 
-1.9998824779434934, -0.5000010955737731, 2.5926062039149895e-05, 996711000000, 
-1.9998824709177971, -0.5000010955725366, 2.5926940253787338e-05, 996745000000, 
-1.9998824891139375, -0.5000010955073408, 2.5927580926546116e-05, 996779000000, 
-1.999882507780684, -0.5000010955937423, 2.592824294920736e-05, 996813000000, 
-1.9998825231350708, -0.5000010955614504, 2.5928893877208248e-05, 996847000000, 
-1.9998825280817691, -0.5000010955194404, 2.5929705320668287e-05, 996881000000, 
-1.9998825224734365, -0.500001095518297, 2.593065632210422e-05, 996915000000, 
-1.9998825064038674, -0.5000010956046964, 2.593165872341492e-05, 996949000000, 
-1.9998824846995948, -0.5000010955930925, 2.5932672730188225e-05, 996983000000, 
-1.999882474339813, -0.5000010955308366, 2.5933698126801716e-05, 997017000000, 
-1.9998824677109386, -0.500001095608004, 2.5934588528833397e-05, 997051000000, 
-1.9998824742490047, -0.5000010955675387, 2.5935341013267993e-05, 997085000000, 
-1.999882488475059, -0.500001095611481, 2.5936027328842264e-05, 997119000000, 
-1.9998824939388276, -0.500001095540873, 2.5936813988833507e-05, 997153000000, 
-1.999882488756252, -0.5000010955404715, 2.5937716851108576e-05, 997187000000, 
-1.9998824731163714, -0.500001095627403, 2.5938737737362507e-05, 997221000000, 
-1.9998824634485803, -0.5000010956372226, 2.5939689777901982e-05, 997255000000, 
